M1 >
(size of Audio: 48 X 13)
(M1 - size of Encoded: 48 X 2)
-4.69496 -2.46262 
-5.79163 -4.88866 
-5.17821 -5.74415 
-4.46154 -4.60258 
-4.25216 -5.23273 
-3.04832 -5.00581 
-3.40601 -4.97871 
-2.79011 -4.00079 
-2.89171 -3.56875 
-3.70753 -4.63164 
-3.62034 -3.40164 
-6.48473 -5.38269 
-5.15423 -5.85055 
-3.54704 -3.27162 
-4.29394 -5.67898 
-2.13269 -4.38879 
-3.91988 -5.24673 
-3.94209 -4.1595 
-2.79338 -3.19741 
-3.38295 -4.05361 
-4.64179 -3.7887 
-6.04473 -4.72868 
-4.87834 -6.04243 
-3.73903 -4.61045 
-3.15153 -5.94523 
-2.77802 -5.4057 
-2.4614 -5.09162 
-1.77292 -4.14236 
-1.88945 -3.53561 
-2.24053 -3.94472 
-3.77139 -3.73531 
-4.71616 -3.16207 
-5.90959 -7.28035 
-4.7243 -6.25843 
-3.07717 -4.84638 
-3.30916 -5.59485 
-3.46173 -4.9831 
-3.30254 -5.50611 
-2.62589 -4.72754 
-2.11535 -3.99179 
-3.38295 -4.29297 
-4.34239 -3.89482 
-6.01645 -5.45144 
-4.68013 -6.70714 
-3.22919 -3.00258 
-3.05249 -4.93354 
-2.42899 -5.39216 
-4.36915 -3.81683 
-4.0225 -3.45956 
-3.22236 -2.40904 
-3.00329 -3.23066 
-3.28833 -3.75093 
-4.19612 -3.58982 
-4.64827 -6.47449 
-3.6488 -5.45559 
-2.92213 -5.3983 
-2.52812 -5.38129 
-3.91093 -5.54012 
-1.90692 -3.42248 
-2.20994 -2.58715 
-1.82569 -2.78638 
-3.34096 -4.19059 
-3.40552 -3.60034 
-5.66686 -5.33152 
-4.87517 -7.06333 
-2.96297 -4.13265 
-2.9313 -5.40308 
-1.84635 -5.54168 
-3.01435 -3.22297 
-2.6813 -3.79517 
-1.826 -3.33972 
-2.11195 -3.97028 
-3.4267 -3.30496 
-4.06515 -1.98906 
-6.35084 -5.86297 
-4.26966 -5.02901 
-2.96975 -4.25078 
-3.15459 -4.38905 
-1.25743 -3.84639 
-2.53857 -3.23542 
-2.09247 -3.06304 
-1.90487 -2.18168 
-1.25411 -2.3955 
-4.04056 -3.613 
-4.94519 -3.46922 
-6.34694 -5.91126 
-4.10324 -4.31034 
-4.2034 -5.57477 
-2.74912 -3.13952 
-2.53119 -5.04002 
-2.84236 -3.99249 
-2.2353 -4.19318 
-1.13627 -2.7782 
-3.09116 -3.2064 
-2.94946 -3.30433 
-3.11074 -1.95045 
-5.63649 -5.25787 
-4.13843 -4.14344 
-3.21943 -4.45209 
-2.45489 -2.0665 
-2.449 -4.75249 
-2.95318 -3.5942 
-2.40772 -3.35657 
-1.82459 -3.31615 
-1.71499 -1.66412 
-3.48548 -2.54839 
-3.04915 -1.54761 
-5.3825 -4.24663 
-3.77373 -4.09966 
-3.75134 -4.31152 
-2.63734 -3.79729 
-1.64048 -2.71705 
-3.25063 -3.86647 
-2.36672 -2.76248 
-2.77818 -2.1003 
-3.39721 -0.631633 
-3.07905 -0.483401 
-3.5338 -2.18692 
-2.43227 -2.15684 
-3.04466 -3.28762 
-2.32607 -3.38927 
-1.30696 -2.22889 
-0.537412 -1.43534 
-0.550279 -2.49352 
-1.3162 -2.59657 
-2.00034 -1.32058 
-3.47026 0.0818837 
-3.92241 0.983885 
-4.07927 0.145453 
-3.19008 0.503861 
-3.60375 -1.75724 
-1.99914 -2.72486 
-1.6872 -3.71319 
-1.11437 -2.82399 
-0.278054 -0.913684 
-0.815156 -1.77058 
-1.31006 -2.08953 
-2.31977 0.407887 
-4.57131 0.678419 
-4.67994 0.912023 
-4.30227 0.241585 
-4.04248 0.272774 
-4.10238 -1.72401 
-2.47396 -1.04852 
-1.74315 -3.10505 
-1.88839 -1.05259 
-1.91996 -0.672574 
-1.36892 -1.39102 
-1.69578 -1.40562 
-3.51336 0.782299 
-4.45091 1.93753 
-4.65741 1.63629 
-4.13718 0.417029 
-4.65448 1.61141 
-3.63966 1.11809 
-3.07947 1.08871 
-2.56945 -0.441918 
-1.19697 -0.634504 
-3.28029 1.8971 
-3.24901 -0.122691 
-2.46337 -1.29508 
-5.19194 2.04478 
-4.48827 2.09312 
-5.29071 2.93887 
-4.50291 2.81421 
-4.31263 1.85366 
-4.35304 2.64746 
-4.05934 2.49342 
-4.73072 2.75661 
-3.40713 1.59634 
-2.93792 0.0909519 
-2.6432 1.35177 
-4.56603 2.62945 
-4.04764 2.64526 
-5.03181 3.17763 
-4.87347 1.95254 
-4.20502 2.00924 
-4.72647 2.71811 
-5.39007 1.9611 
-5.56474 1.70669 
-4.83704 1.44843 
-4.7447 1.64412 
-4.91013 2.11324 
-4.72407 2.13003 
-4.44386 1.57945 
-4.90234 1.86376 
-5.07424 2.2282 
-5.58172 2.43389 
-5.79727 3.50181 
-5.51132 3.92083 
-5.32314 2.87844 
-5.32013 2.16816 
-6.07069 2.30783 
-4.52029 3.85639 
-5.61816 2.43535 
-5.42571 2.51037 
-5.88384 1.71636 
-4.90646 2.57689 
-5.58331 1.33492 
-5.5195 2.91221 
-5.94127 3.64159 
-5.76335 3.35318 
-6.27921 3.8709 
-5.65921 3.04509 
-4.58131 3.1799 
-5.929 3.28543 
-4.32027 3.28616 
-5.38993 3.37785 
-5.49248 2.77952 
-4.71605 2.36487 
-5.09853 2.67802 
-5.70383 3.69958 
-4.53791 3.70754 
-5.1527 3.71722 
-4.68538 2.4445 
-5.67641 3.56642 
-6.27784 3.43176 
-6.17358 4.27761 
-5.29189 3.6493 
-4.82599 3.70996 
-5.64615 3.92176 
-5.88042 3.3275 
-5.94191 2.66315 
-5.46884 3.52286 
-5.30997 3.34237 
-4.92878 2.54327 
-5.74175 4.187 
-5.91861 3.38908 
-5.62862 3.19051 
-6.03903 2.96648 
-6.31861 3.3808 
-6.08178 2.95576 
-5.91243 3.38384 
-6.21025 2.23766 
-5.75869 2.68927 
-5.69085 4.29325 
-6.21959 2.92 
-5.72102 2.60185 
-4.95918 3.03249 
-5.67043 3.17876 
-5.68654 2.67923 
-4.21251 3.30303 
-5.76822 2.53431 
-5.21395 4.0837 
-4.94228 3.07811 
-5.57404 2.6636 
-6.03947 3.8448 
-5.42129 4.24725 
-6.38467 3.9753 
-5.08095 4.06497 
-6.13126 3.81993 
-5.47976 4.27125 
-6.44867 3.13282 
-5.28569 3.53754 
-5.77724 3.30195 
-5.20811 3.07743 
-5.65299 3.93311 
-5.4066 3.28719 
-5.19554 2.15371 
-5.98825 4.0985 
-5.52108 3.22724 
-5.86499 3.54828 
-6.43632 4.03796 
-5.41032 3.33026 
-6.22836 3.56994 
-5.71614 4.43966 
-5.45522 3.23918 
-5.33684 3.99124 
-5.26691 3.95345 
-5.47683 3.65152 
-5.43561 3.41172 
-5.84102 2.40447 
-4.95589 3.9547 
-5.4302 4.25297 
-5.6714 4.71327 
-4.72559 3.33823 
-6.4872 4.26043 
-6.36873 3.07655 
-5.9481 2.19615 
-4.95352 2.77808 
-6.29902 3.51867 
-5.67812 2.62988 
-5.89645 2.08457 
-5.5645 5.02763 
-6.06396 3.06018 
-5.127 3.21164 
-4.83841 3.52565 
-5.3909 4.27848 
-4.712 3.98733 
-6.12314 3.12184 
-5.94946 2.94001 
-5.73755 2.96662 
-5.15095 4.94785 
-6.07221 3.67094 
-5.63455 4.49843 
-5.16942 3.55161 
-4.25145 3.86917 
-5.79536 3.07561 
-4.69251 3.00008 
-5.54492 3.14395 
-5.73694 3.79643 
-5.7658 2.5999 
-5.32712 2.98985 
-5.18897 4.00213 
-5.05442 2.61059 
-5.34508 3.63861 
-5.76582 4.95665 
-4.71392 2.16246 
-5.01829 3.58148 
-5.41021 3.69131 
-5.0899 4.46092 
-4.8563 4.41945 
-4.9485 3.81097 
-5.5682 4.16883 
-5.19975 3.96112 
-5.63142 2.98412 
-5.53058 3.64303 
-6.0537 3.80678 
-6.29734 4.59781 
-5.13521 4.8437 
-5.53057 4.10056 
-6.01601 2.57169 
-6.27837 5.33277 
-5.612 3.26316 
-5.07091 1.99505 
-4.41573 3.12272 
-4.43284 4.03838 
-4.52188 3.36805 
-5.25781 1.73757 
-4.96554 2.54099 
-5.62203 2.91033 
-5.35141 3.85929 
-5.69044 3.13005 
-4.97151 4.04364 
-4.61288 4.19454 
-4.20601 3.49164 
-5.48224 3.12976 
-5.42493 2.52445 
-5.7146 3.28238 
-4.99153 2.0391 
-4.55536 1.94531 
-5.36816 2.87575 
-5.18866 2.96789 
-4.91892 2.9712 
-4.1459 2.59701 
-4.71156 3.41097 
-4.69039 2.57457 
-4.68531 1.93303 
-3.99438 1.88503 
-4.82208 3.28661 
-4.03879 2.85772 
-4.45943 1.86521 
-4.8137 1.70082 
-3.63432 2.11852 
-4.34995 1.66197 
-4.8328 2.24349 
-4.75201 2.93234 
-3.41407 1.89085 
-4.65115 2.09697 
-4.85467 0.748069 
-5.2264 0.43351 
-4.65017 0.944786 
-4.50518 0.608126 
-4.61708 1.8938 
-4.15536 1.47373 
-3.35569 0.925174 
-4.14301 0.0990315 
-3.24697 0.571898 
-3.37335 0.795187 
-3.21828 1.11129 
-3.63893 -0.0566809 
-3.21428 0.955723 
-4.09563 -0.460792 
-2.54604 1.02512 
-3.33109 1.48835 
-3.50364 0.52567 
-2.35034 -0.528937 
-3.55621 0.420138 
-3.44938 0.0818782 
-2.30053 1.08277 
-2.08624 1.21141 
-2.33248 0.166447 
-2.12132 1.03174 
-2.50598 0.656092 
-1.96378 0.806564 
-3.36497 1.09296 
-2.76803 0.392915 
-1.6508 0.252094 
-1.85002 0.792907 
-2.32789 0.610982 
-1.6952 1.28028 
-1.66122 0.184834 
-0.950994 1.18875 
-1.97975 -0.190291 
-1.34551 1.05161 
-1.83185 0.844621 
-1.26577 1.14175 
-2.06326 2.07587 
-0.957477 0.743373 
-1.47224 0.780625 
-1.81417 0.653867 
-1.51337 -0.199615 
-1.3653 1.61527 
-1.39968 -1.65014 
-1.6622 -0.392399 
-1.25102 -0.599689 
-1.81127 0.924382 
-1.50806 -1.28076 
-1.73219 -0.709027 
-0.866094 0.398356 
-1.30702 -0.598682 
-0.950953 0.523987 
-0.636447 -1.50697 
-0.245392 0.233406 
-0.822396 0.0686937 
-1.59501 1.10475 
-0.64698 0.703546 
-0.663624 0.731542 
-0.525823 0.746094 
-0.747585 -0.220334 
-0.0778628 0.164505 
-0.428448 0.175635 
-0.466485 0.676643 
-0.785567 0.516473 
-0.730664 0.539583 
-0.230988 -0.137211 
-0.148873 -0.155122 
-0.324659 0.936921 
0.323258 -0.143817 
0.159474 0.347005 
-0.00179515 -1.91328 
-0.482809 -0.33265 
0.0507494 0.153392 
-0.304156 0.382929 
0.362777 0.776037 
0.824391 0.371495 
1.74701 1.22362 
0.709206 0.574586 
1.40498 -0.0412988 
1.26428 -0.531107 
1.34027 -0.0221749 
-0.0128941 0.196834 
1.1801 0.607122 
1.55333 0.192312 
0.805485 0.14416 
1.36548 -0.182145 
1.08627 0.369502 
0.39361 0.49238 
0.683106 0.470412 
1.63121 0.319783 
0.506705 0.87032 
0.765318 0.63387 
1.33605 0.403139 
0.346836 1.04249 
0.781768 0.169861 
2.09658 -0.595226 
1.45363 -0.188068 
0.566006 0.401037 
1.21179 -0.0740944 
1.03379 1.41197 
0.965022 0.230999 
1.68436 -0.0649521 
0.94049 -0.331925 
0.956192 -0.00860023 
0.504461 0.579044 
1.05993 -0.267691 
1.17889 0.815329 
1.46872 0.163868 
1.36944 0.244344 
1.09131 -0.266756 
0.626141 0.285252 
2.26298 0.252781 
2.08311 -0.508889 
1.81339 -0.795005 
1.65258 -0.248693 
1.58792 0.966012 
0.633601 0.423331 
0.315035 0.600953 
0.78269 0.922313 
1.13569 -0.255446 
1.65558 0.642356 
1.15257 0.751727 
1.16452 -0.320033 
0.50402 0.870097 
0.547308 1.23159 
0.694643 0.982206 
0.974244 1.75956 
0.966811 -0.419162 
0.962872 0.121347 
0.987225 1.35044 
1.05672 0.295675 
0.960401 0.383882 
0.672534 0.649439 
1.37109 -0.465732 
1.94318 0.964142 
1.26294 -0.47982 
0.882331 0.692727 
1.81442 1.695 
1.38561 -0.415121 
1.50501 -0.460974 
1.78902 -0.475941 
1.46839 0.0223574 
1.13744 0.347105 
1.42186 -1.01978 
1.43017 -0.832046 
1.09554 -0.671621 
1.46771 -0.45024 
0.828923 0.25339 
1.22315 0.0461676 
1.29149 0.333935 
0.707669 0.738414 
1.43951 0.768406 
0.846696 0.304221 
1.0152 0.29289 
0.839085 -0.173349 
0.435063 0.709041 
1.09384 0.872426 
0.90737 0.762151 
1.00372 0.632073 
0.907641 0.949378 
1.45065 -0.128981 
1.02945 0.594151 
0.839057 0.689538 
0.989625 0.30925 
0.593665 0.80028 
0.705485 0.141782 
1.24728 0.760537 
0.795163 1.4958 
0.55057 0.665988 
1.16739 0.559616 
0.694829 -0.611355 
1.79288 -0.50146 
1.35612 -1.05335 
1.72537 -1.13438 
1.19251 0.178345 
1.2621 -0.180642 
1.33005 -0.327543 
1.00982 0.879216 
1.17523 0.422273 
1.48565 0.990616 
1.25114 0.916156 
0.995955 -0.0646169 
0.834767 0.100446 
0.933778 0.523749 
0.531615 1.26607 
0.933101 0.435563 
0.558234 0.0278323 
0.86234 -0.540212 
1.44876 -0.689732 
1.29963 0.0480146 
1.16426 -0.667321 
0.816714 -0.0960935 
0.790556 0.742346 
1.03052 1.00783 
1.25945 0.733024 
1.4098 0.981833 
0.964398 0.613425 
1.51908 -0.173424 
1.96601 1.50391 
0.423833 1.35 
1.18084 -0.26606 
0.23849 0.026355 
0.679013 2.3665 
0.667378 0.165225 
1.12817 0.486317 
0.898981 -0.0859289 
1.09302 0.868451 
0.796997 -0.0280873 
1.04203 -1.42244 
1.13094 0.499801 
0.614957 0.566512 
1.50768 1.6911 
1.27396 -0.584892 
0.594047 1.29826 
0.740023 0.510854 
0.639174 0.89995 
0.592269 0.269963 
0.842655 0.0614401 
1.52847 0.352109 
1.27433 0.144227 
0.780691 0.986696 
0.945475 1.19727 
0.56501 1.23522 
1.17358 -0.828002 
1.06209 -0.541186 
1.59963 -0.958995 
1.11788 -0.542221 
1.26793 -1.05313 
1.50245 -0.215719 
0.824864 -0.483647 
1.23322 0.181097 
1.23029 0.540398 
1.8203 0.00537585 
1.50154 -0.342649 
1.26515 -0.0746714 
1.09274 -0.114168 
0.807177 0.309324 
1.08288 0.699986 
0.838397 -0.912312 
0.748697 -0.442745 
1.43801 -0.356786 
1.01756 -0.698433 
1.1829 0.845362 
1.42353 0.695001 
1.67904 -0.676578 
2.07473 0.953681 
2.23224 0.289765 
1.61149 0.375155 
1.83271 -0.24377 
1.038 0.0811295 
1.25952 0.662981 
0.842341 -0.77719 
0.84217 0.651662 
0.64811 0.838081 
1.83174 -0.604021 
0.478699 -1.04475 
1.41639 -0.466875 
1.62215 -0.0160455 
1.80719 -0.602741 
1.19662 -0.780452 
1.38843 0.725704 
1.24544 0.779361 
0.659172 -0.0541604 
0.769193 -0.0543127 
1.08522 0.122262 
1.15638 0.112983 
1.09033 1.27738 
0.971303 0.0722715 
1.58956 -0.458033 
1.55667 0.840795 
0.453062 -1.31385 
0.83035 -0.479707 
1.498 0.573395 
0.4232 -0.225425 
1.614 0.685509 
1.09856 1.12954 
1.25431 1.10031 
0.964876 -0.184504 
1.69651 -0.424625 
0.937963 -0.204759 
1.08191 -1.10036 
1.02897 -0.680088 
1.23933 -0.183855 
0.940753 -1.31997 
1.27258 -0.57195 
1.53099 -0.988704 
1.6457 -0.17516 
0.898238 0.894581 
0.930844 -0.166979 
1.12538 0.499468 
1.35561 -0.403914 
0.706968 0.658216 
1.67432 -0.216172 
0.673577 -0.479216 
1.93753 -0.623684 
1.53732 -0.701517 
1.41126 0.450801 
0.304496 0.909134 
0.548459 0.396823 
1.6344 0.326413 
1.21104 -0.871014 
1.28645 -1.35912 
1.42679 -1.05086 
1.27841 -1.63504 
2.15361 -1.73067 
1.91665 -1.69018 
2.36883 -1.66765 
1.62024 -0.651426 
2.15452 -1.76867 
1.94032 -1.11379 
1.44131 -0.414379 
1.20608 -0.830996 
0.747842 -2.25109 
1.27197 -1.46437 
1.36333 -1.97757 
1.08635 -1.25861 
1.39615 -1.19825 
1.8346 -1.77474 
1.06286 -0.50153 
1.78933 0.12029 
0.751939 -0.0356516 
0.905592 0.00968736 
1.29908 0.644677 
0.754764 0.337922 
1.57161 1.26224 
1.39947 0.884673 
1.78021 0.674777 
1.65448 -0.244651 
1.42023 0.570734 
1.08399 -1.79746 
1.05806 -0.518256 
1.09501 0.00640756 
0.977711 -0.599187 
1.67244 0.119129 
1.7061 -0.279536 
1.24718 -1.04907 
2.0112 -0.818248 
2.24906 0.868823 
1.42697 1.03117 
0.154956 -0.0992998 
0.0802647 1.13948 
0.759684 1.08106 
0.633747 -0.307137 
0.940527 0.768202 
0.758912 -0.222246 
1.24142 0.362765 
1.21035 -0.684844 
1.07244 0.125156 
1.28564 1.94684 
1.74278 1.31003 
1.59812 0.22268 
1.72311 -0.550282 
1.44105 -0.609505 
1.88096 -1.22024 
1.51468 -0.522665 
1.6194 0.00218922 
1.25409 0.0239065 
0.849014 0.720502 
1.0666 1.1218 
1.21376 0.635732 
1.60273 -0.160345 
1.25184 -0.689746 
1.75449 -1.46749 
2.197 -1.57279 
1.49054 -0.634078 
1.26037 -0.989143 
1.55592 -1.69691 
1.01223 -1.71083 
1.48707 -1.13913 
1.67468 -0.597815 
1.52395 -1.26917 
1.17935 -1.19088 
1.63509 -1.54182 
1.54558 -0.0668164 
1.63674 -0.861606 
1.75258 0.444937 
1.54042 -0.158525 
1.38836 -0.792395 
1.18036 0.896522 
1.40561 0.140477 
1.20982 1.95048 
1.7128 1.58914 
1.22758 0.798654 
1.11608 0.108713 
1.35197 1.33544 
0.706635 1.19372 
1.36046 0.603759 
1.08737 0.457968 
0.488537 -0.339393 
1.01216 -1.11639 
1.30923 -0.0911985 
1.73385 -0.615557 
1.63502 -0.605624 
1.69019 -1.20156 
1.18554 -1.5178 
1.26125 -0.448022 
1.82411 -0.441156 
1.79115 -0.161428 
1.35469 -0.355503 
1.72643 0.353382 
0.806623 1.25159 
0.890665 1.42422 
1.19196 0.134494 
1.04054 0.361033 
0.621006 -0.229792 
1.22022 0.678001 
0.846543 1.46948 
1.23981 -0.717914 
1.44928 0.160332 
0.669874 0.529069 
1.79654 0.400186 
0.945087 1.12492 
0.966704 0.80603 
0.983796 0.52698 
1.23887 1.0655 
1.50297 0.852586 
1.34372 0.177524 
1.95719 -1.28595 
1.71704 -0.904148 
0.998287 -0.447469 
1.19831 -1.06838 
1.90227 -0.600638 
2.12386 -0.73642 
1.49793 -0.391138 
1.04427 -1.47851 
1.37148 -1.51617 
1.33775 -0.661755 
1.26601 -0.137907 
1.4234 -0.971833 
0.672813 0.45233 
1.20052 2.3514 
0.40172 -0.119642 
1.00518 0.459692 
1.21432 -0.995659 
1.39611 1.53491 
0.602814 0.460989 
1.00193 -1.03473 
1.74598 0.369778 
1.49303 -0.300955 
0.879524 -0.53535 
1.97942 -0.256574 
1.10676 -0.293793 
1.24264 0.230499 
0.879483 0.173866 
1.1259 0.115941 
1.0508 -0.37435 
1.59023 0.968062 
0.66321 -1.05366 
0.807577 -0.0633423 
0.697994 0.502864 
0.843629 1.22993 
0.94583 -0.0225882 
1.29899 0.00255675 
0.765128 0.491269 
0.452125 -0.502898 
1.18429 0.190274 
1.10864 0.338647 
1.63974 0.284176 
1.54261 -0.13746 
1.28734 -1.44477 
1.46652 -0.744792 
1.53542 -0.403963 
1.32157 -0.801994 
1.55633 -0.0887165 
2.08245 -0.213731 
1.0834 0.494796 
1.08951 -0.549175 
1.95315 -0.471716 
0.945282 0.51606 
1.22127 0.0583585 
1.44859 0.581334 
1.55965 0.983568 
1.01738 -0.439953 
0.613315 0.559722 
1.4568 -0.654808 
1.14597 -0.963018 
1.11622 -1.21632 
1.80289 -0.800084 
1.21145 -0.607181 
1.28587 0.614971 
2.19927 0.444581 
0.804161 -1.11791 
1.40681 -0.8803 
1.35766 0.333857 
0.703647 -1.24803 
0.923977 -1.17544 
1.20246 0.991841 
1.08342 0.325522 
0.903495 0.0138084 
0.596367 -0.368828 
1.03734 1.11574 
1.39793 1.05107 
1.41009 0.268523 
0.900176 -0.255949 
1.41016 0.37367 
1.6455 -0.242189 
0.924729 0.000274002 
1.50452 0.690288 
0.912369 1.12383 
1.79225 0.0911103 
0.677401 0.873127 
1.64734 0.352149 
1.32899 0.45657 
1.37053 0.2017 
1.50473 0.430407 
0.401059 0.728524 
0.631533 -0.102897 
0.983924 1.91938 
0.314579 0.814259 
1.01497 0.943452 
1.1102 0.47392 
1.24248 0.0905887 
0.870723 -0.184932 
0.62654 0.581423 
1.26732 2.19093 
0.572346 -0.375175 
0.749578 0.691435 
0.817697 1.05882 
1.69552 -0.854671 
1.37291 1.21374 
0.945145 0.17374 
1.10171 0.221175 
1.72855 0.261191 
0.924845 0.327862 
1.37355 -0.594362 
1.41209 -0.904234 
0.932994 1.3925 
0.883653 1.10479 
1.24878 0.0424599 
1.05947 0.104212 
1.50387 -0.924153 
1.1611 -0.0501804 
1.54593 -0.622166 
0.911363 -1.09413 
0.949488 -0.286623 
0.877069 -0.341633 
1.25833 -1.00998 
1.26968 -1.1644 
1.82394 -0.460749 
2.10607 0.344471 
1.55729 1.22333 
1.76449 1.05287 
0.981102 -0.37353 
0.821502 0.502837 
1.06739 0.776962 
1.17529 0.279955 
0.617337 0.640726 
1.46442 -1.06173 
1.37264 0.647015 
0.884611 0.453303 
1.38209 0.549228 
0.945825 0.504498 
1.03144 -0.0649495 
1.51453 0.486902 
0.99471 -0.603097 
1.20608 0.828763 
1.04451 -0.0126025 
1.19203 1.16444 
0.19834 0.369304 
1.15632 -0.00220352 
2.15458 -0.730621 
1.39036 -1.17125 
0.893321 0.24099 
1.36133 -0.451654 
1.33774 -0.117525 
0.631803 -1.81324 
1.03337 -0.610894 
1.61706 1.41689 
1.5776 0.459291 
1.22951 1.77811 
0.653499 0.00987334 
1.93341 0.424469 
0.343724 -0.128822 
1.36927 -0.297546 
1.63959 0.297488 
1.36379 -0.00139324 
1.6121 0.631781 
1.64295 0.903854 
0.845464 0.772348 
0.345959 -0.112982 
1.4233 0.51027 
1.48553 0.841284 
1.31347 2.4094 
1.64118 0.613211 
0.973577 -0.436481 
1.12923 -0.0893798 
1.1216 -0.618535 
1.5332 -1.03665 
1.48513 -0.172683 
0.452174 -0.143082 
1.59873 0.513046 
1.48868 0.42399 
0.880974 -1.10185 
0.893042 0.459249 
0.864662 0.47081 
0.478579 0.59462 
0.709461 1.30219 
1.73279 -1.12976 
0.986598 0.499873 
1.1644 -0.511087 
1.73073 0.481473 
1.41213 -1.01056 
1.27689 -0.739056 
1.14019 -0.501256 
1.36685 0.522255 
1.41704 -0.362809 
1.69044 0.0156931 
0.790559 1.06265 
1.46382 0.367953 
0.709979 0.768342 
1.50503 0.405742 
0.900658 -0.209902 
1.29457 -0.350658 
1.61407 0.707132 
0.818065 0.811036 
1.739 -0.362171 
0.629964 0.438548 
1.34603 -0.198566 
1.33804 1.16715 
1.01796 1.27993 
1.62803 0.691081 
0.391063 0.235469 
0.939133 0.879945 
1.77453 1.04504 
1.65024 0.841582 
1.5801 -0.101951 
0.750606 0.269305 
0.710085 0.96346 
0.810299 0.302987 
0.990374 -0.0971441 
1.48545 -0.62945 
1.55694 0.616262 
0.972751 -0.813676 
1.10512 -0.559985 
1.19803 -1.25828 
1.52319 -0.590215 
1.11239 0.476187 
1.04612 0.615292 
1.3499 -0.197409 
0.747094 0.340364 
0.638049 1.05862 
0.570865 0.267846 
0.810857 0.748708 
0.920519 0.500535 
1.18722 0.0617157 
1.08081 1.03285 
-0.446096 1.67017 
1.10704 0.419897 
1.11265 0.391884 
0.645773 -1.09959 
0.773925 1.46102 
0.941952 1.43275 
1.7586 0.168483 
1.60503 -0.151855 
0.981664 0.640883 
1.84602 1.61123 
1.05221 0.686363 
1.19522 0.437117 
0.770963 0.214775 
1.27863 0.400416 
0.824553 1.31549 
0.718305 -0.559442 
1.48686 -0.590329 
1.32198 0.249197 
1.26312 0.4005 
1.52173 0.141684 
0.826413 0.175181 
1.16682 0.853597 
0.975233 1.05494 
0.851919 -0.245026 
0.783352 -0.767117 
0.994587 0.127649 
1.29783 0.800556 
0.351126 -0.802704 
1.3858 0.49077 
1.16624 1.08361 
1.56058 0.484494 
0.804315 0.00689423 
1.10156 0.871053 
0.83119 -0.579883 
1.25673 1.0211 
1.24224 0.559342 
1.23631 -0.330086 
1.92717 -0.299723 
0.423202 -0.120385 
1.29246 0.127737 
1.21782 -0.0913936 
0.468697 0.321899 
0.89516 0.722135 
1.01706 0.952056 
1.67791 -1.00924 
1.00945 0.920439 
1.30139 0.540339 
1.07349 -0.713861 
0.426591 0.590485 
1.1984 1.06605 
1.95603 0.59082 
1.23139 -0.522571 
1.81082 1.61094 
0.698615 0.107688 
0.447768 0.254281 
0.998168 1.07483 
0.734204 -0.598882 
1.17186 0.0324489 
0.40121 -1.0814 
0.564784 1.25065 
1.12666 2.07632 
1.38284 0.223872 
0.990678 0.243615 
1.81467 1.33158 
0.72534 0.785516 
0.994033 1.19328 
1.29425 1.28621 
0.840349 0.661778 
0.554378 -0.325952 
0.484134 1.13028 
1.46041 1.05965 
1.32542 0.103193 
0.930954 -0.145045 
1.16637 0.021127 
1.03576 -1.14141 
0.94514 0.068224 
1.22494 -0.337366 
0.573464 -0.469611 
0.681333 0.0440176 
1.36481 1.08123 
1.61214 0.369144 
0.50163 0.242291 
0.764559 -0.302367 
2.00354 0.526342 
1.65916 -0.0504688 
0.8287 -0.391124 
0.661759 0.0499822 
0.946975 1.15408 
0.990758 -0.798659 
1.11346 -1.01298 
1.3411 0.179214 
0.839075 0.562797 
1.12188 0.57162 
0.619716 0.98852 
1.48338 0.856202 
1.57125 0.732352 
1.53888 -0.374459 
1.81615 -0.222019 
1.18604 -0.405136 
0.196798 -0.122489 
1.20704 -0.31303 
1.15869 -0.0167721 
1.11215 -0.467491 
1.04333 0.585305 
1.26352 -0.53918 
1.20574 0.141368 
1.35922 0.955298 
1.55722 -0.135745 
0.915662 -0.690025 
0.998163 0.39245 
0.699834 -0.456979 
0.938684 -0.791392 
1.98925 -0.0121839 
1.43551 -0.471612 
1.44901 1.34854 
0.745311 -0.0583503 
0.610679 1.77709 
1.20416 -0.481423 
1.29675 1.34059 
0.167111 0.806399 
0.629327 -0.368304 
0.955443 -0.134818 
1.01284 0.453507 
0.981801 0.916207 
1.65938 1.10568 
0.599768 0.534292 
0.606412 0.66305 
0.650391 0.439847 
1.14418 1.78655 
0.914091 -0.101076 
1.17964 1.67122 
0.792801 0.02076 
1.34216 0.403134 
0.299543 0.00677605 
1.45748 0.425293 
0.995908 0.104731 
0.978379 -0.240182 
0.976361 0.268348 
1.02066 0.238225 
1.51137 -0.14251 
1.0147 -0.344035 
0.965825 0.096535 
0.960687 0.856304 
1.54023 -0.222738 
1.47602 0.943856 
0.967994 0.0245356 
1.42429 0.468668 
0.818605 0.448988 
1.72865 -0.552306 
0.812194 -0.686674 
1.66819 0.293938 
0.791722 0.535048 
0.968919 -0.57635 
0.380689 0.465605 
1.21117 -0.277052 
0.637839 0.701278 
0.50569 0.742859 
0.964789 -0.402381 
1.63253 -0.110099 
0.557515 -0.419601 
0.997757 -1.02078 
1.55042 -2.19373 
1.47371 0.580943 
0.897828 1.1839 
1.41411 -0.24458 
1.72033 -0.357595 
1.06863 0.630583 
1.86188 0.0566213 
1.36657 0.117745 
1.54352 0.347079 
1.2152 0.12844 
1.02151 -1.01736 
1.27756 -0.356758 
0.677005 -0.16664 
